,id,freq,roi,deg
3664,GenZ_519_17a,gamma2,0,141.16507114763428
3665,GenZ_519_17a,gamma2,2,136.64723780019966
3666,GenZ_519_17a,gamma2,3,141.76223063564638
3667,GenZ_519_17a,gamma2,35,137.02113748033918
3668,GenZ_520_17a,DC,0,139.98406816651402
3669,GenZ_520_17a,DC,2,142.45110517122808
3670,GenZ_520_17a,DC,3,135.18329685860635
3671,GenZ_520_17a,DC,35,146.33869812298485
3672,GenZ_520_17a,delta,0,136.97295549563958
3673,GenZ_520_17a,delta,2,146.30954953069255
3674,GenZ_520_17a,delta,3,140.46609143454924
3675,GenZ_520_17a,delta,35,140.78761091315997
3676,GenZ_520_17a,theta,0,138.77117820320515
3677,GenZ_520_17a,theta,2,145.30177164744782
3678,GenZ_520_17a,theta,3,143.19220975419054
3679,GenZ_520_17a,theta,35,144.13983583834786
3680,GenZ_520_17a,alpha,0,140.5260445770306
3681,GenZ_520_17a,alpha,2,142.6615051651201
3682,GenZ_520_17a,alpha,3,139.28044913743358
3683,GenZ_520_17a,alpha,35,140.7314392030708
3684,GenZ_520_17a,beta,0,143.87205851025135
3685,GenZ_520_17a,beta,2,138.66873959026105
3686,GenZ_520_17a,beta,3,140.65038406949213
3687,GenZ_520_17a,beta,35,138.38004465909393
3688,GenZ_520_17a,gamma,0,139.89578603680405
3689,GenZ_520_17a,gamma,2,139.22459825417224
3690,GenZ_520_17a,gamma,3,137.3900604318099
3691,GenZ_520_17a,gamma,35,144.22811141101624
3692,GenZ_520_17a,gamma2,0,142.89499408702918
3693,GenZ_520_17a,gamma2,2,139.05280005850247
3694,GenZ_520_17a,gamma2,3,138.50740046216424
3695,GenZ_520_17a,gamma2,35,139.65297202952544
3696,GenZ_521_17a,DC,0,137.46542608068117
3697,GenZ_521_17a,DC,2,138.67587816696093
3698,GenZ_521_17a,DC,3,138.64127663711588
3699,GenZ_521_17a,DC,35,138.41112259879185
3700,GenZ_521_17a,delta,0,141.2983796734149
3701,GenZ_521_17a,delta,2,146.1034364792908
3702,GenZ_521_17a,delta,3,135.56997378245813
3703,GenZ_521_17a,delta,35,137.32198053680443
3704,GenZ_521_17a,theta,0,138.58649974533017
3705,GenZ_521_17a,theta,2,135.48411585734294
3706,GenZ_521_17a,theta,3,141.54675669113803
3707,GenZ_521_17a,theta,35,151.4641929517411
3708,GenZ_521_17a,alpha,0,139.58512857727325
3709,GenZ_521_17a,alpha,2,144.54680637420884
3710,GenZ_521_17a,alpha,3,132.12795250249266
3711,GenZ_521_17a,alpha,35,135.63453578279854
3712,GenZ_521_17a,beta,0,137.34916317076704
3713,GenZ_521_17a,beta,2,142.1098259924485
3714,GenZ_521_17a,beta,3,134.94002070117656
3715,GenZ_521_17a,beta,35,143.38002824158764
3716,GenZ_521_17a,gamma,0,141.94939888632098
3717,GenZ_521_17a,gamma,2,139.2917227375403
3718,GenZ_521_17a,gamma,3,137.383388323903
3719,GenZ_521_17a,gamma,35,141.58519526421296
3720,GenZ_521_17a,gamma2,0,137.84015524205822
3721,GenZ_521_17a,gamma2,2,141.60451277812413
3722,GenZ_521_17a,gamma2,3,143.50045886763615
3723,GenZ_521_17a,gamma2,35,142.93481457674292
3724,GenZ_522_17a,DC,0,138.193252130216
3725,GenZ_522_17a,DC,2,137.33946902464035
3726,GenZ_522_17a,DC,3,140.8759071343259
3727,GenZ_522_17a,DC,35,139.3501290218831
3728,GenZ_522_17a,delta,0,142.2874976870962
3729,GenZ_522_17a,delta,2,134.6430417423526
3730,GenZ_522_17a,delta,3,139.12342469964673
3731,GenZ_522_17a,delta,35,141.79893903711888
3732,GenZ_522_17a,theta,0,134.5920336058712
3733,GenZ_522_17a,theta,2,140.44343353417526
3734,GenZ_522_17a,theta,3,138.60520935058133
3735,GenZ_522_17a,theta,35,140.2467506259256
3736,GenZ_522_17a,alpha,0,141.36479560474834
3737,GenZ_522_17a,alpha,2,136.26243129174594
3738,GenZ_522_17a,alpha,3,138.83870927694946
3739,GenZ_522_17a,alpha,35,137.2227717227534
3740,GenZ_522_17a,beta,0,142.84809035874983
3741,GenZ_522_17a,beta,2,133.13013211517537
3742,GenZ_522_17a,beta,3,142.52949532203456
3743,GenZ_522_17a,beta,35,139.27335291848954
3744,GenZ_522_17a,gamma,0,143.93624969664447
3745,GenZ_522_17a,gamma,2,144.44724332321653
3746,GenZ_522_17a,gamma,3,142.35215505623776
3747,GenZ_522_17a,gamma,35,139.11703350425017
3748,GenZ_522_17a,gamma2,0,145.33144876155217
3749,GenZ_522_17a,gamma2,2,133.53097609401203
3750,GenZ_522_17a,gamma2,3,143.7890752599147
3751,GenZ_522_17a,gamma2,35,140.01379499859468
3752,GenZ_523_17a,DC,0,136.96239147502914
3753,GenZ_523_17a,DC,2,137.0948790958459
3754,GenZ_523_17a,DC,3,142.17371422655253
3755,GenZ_523_17a,DC,35,136.5711829006936
3756,GenZ_523_17a,delta,0,144.43018331071718
3757,GenZ_523_17a,delta,2,135.1833594844863
3758,GenZ_523_17a,delta,3,139.72344380928612
3759,GenZ_523_17a,delta,35,136.34741501259148
3760,GenZ_523_17a,theta,0,142.22219488228487
3761,GenZ_523_17a,theta,2,141.93706628317383
3762,GenZ_523_17a,theta,3,140.53153972129329
3763,GenZ_523_17a,theta,35,140.6994906228556
3764,GenZ_523_17a,alpha,0,142.72601522590912
3765,GenZ_523_17a,alpha,2,140.33210236425273
3766,GenZ_523_17a,alpha,3,141.78866060898918
3767,GenZ_523_17a,alpha,35,135.46036898124268
3768,GenZ_523_17a,beta,0,143.32902671003214
3769,GenZ_523_17a,beta,2,140.64655242521434
3770,GenZ_523_17a,beta,3,146.8237146094883
3771,GenZ_523_17a,beta,35,133.85328640771402
3772,GenZ_523_17a,gamma,0,140.27867196374206
3773,GenZ_523_17a,gamma,2,140.35696723003602
3774,GenZ_523_17a,gamma,3,145.06118174471638
3775,GenZ_523_17a,gamma,35,138.4699041514355
3776,GenZ_523_17a,gamma2,0,133.91564203219087
3777,GenZ_523_17a,gamma2,2,148.9266073825038
3778,GenZ_523_17a,gamma2,3,139.28086742873015
3779,GenZ_523_17a,gamma2,35,142.722850770511
3780,GenZ_524_17a,DC,0,144.9882642495475
3781,GenZ_524_17a,DC,2,137.7188105054044
3782,GenZ_524_17a,DC,3,137.1840103499741
3783,GenZ_524_17a,DC,35,137.19493805006553
3784,GenZ_524_17a,delta,0,141.83616012394145
3785,GenZ_524_17a,delta,2,144.50475740981705
3786,GenZ_524_17a,delta,3,137.08014430666765
3787,GenZ_524_17a,delta,35,136.2497755812512
3788,GenZ_524_17a,theta,0,140.060017400541
3789,GenZ_524_17a,theta,2,140.7886777596102
3790,GenZ_524_17a,theta,3,143.86224781764972
3791,GenZ_524_17a,theta,35,139.8914444607923
3792,GenZ_524_17a,alpha,0,138.91361527822218
3793,GenZ_524_17a,alpha,2,147.91970352248532
3794,GenZ_524_17a,alpha,3,139.82390085420587
3795,GenZ_524_17a,alpha,35,138.5726372268983
3796,GenZ_524_17a,beta,0,136.6798687433349
3797,GenZ_524_17a,beta,2,136.38089812188787
3798,GenZ_524_17a,beta,3,142.6802398019772
3799,GenZ_524_17a,beta,35,137.23762846410568
3800,GenZ_524_17a,gamma,0,139.8593174241481
3801,GenZ_524_17a,gamma,2,136.3928600433942
3802,GenZ_524_17a,gamma,3,139.41133605453257
3803,GenZ_524_17a,gamma,35,132.96686266621563
3804,GenZ_524_17a,gamma2,0,139.74670618049035
3805,GenZ_524_17a,gamma2,2,137.81028244182446
3806,GenZ_524_17a,gamma2,3,144.64077956580797
3807,GenZ_524_17a,gamma2,35,136.93517404239924
3808,GenZ_525_17a,DC,0,135.88490947618942
3809,GenZ_525_17a,DC,2,144.39713960606775
3810,GenZ_525_17a,DC,3,137.6148653233751
3811,GenZ_525_17a,DC,35,141.37006479263673
3812,GenZ_525_17a,delta,0,139.3444653788678
3813,GenZ_525_17a,delta,2,139.92541980533903
3814,GenZ_525_17a,delta,3,136.36607872562269
3815,GenZ_525_17a,delta,35,137.45541037194738
3816,GenZ_525_17a,theta,0,136.7894038773049
3817,GenZ_525_17a,theta,2,137.81875194737015
3818,GenZ_525_17a,theta,3,143.63596263955
3819,GenZ_525_17a,theta,35,147.58912220724486
3820,GenZ_525_17a,alpha,0,135.52949011816537
3821,GenZ_525_17a,alpha,2,133.45624718152155
3822,GenZ_525_17a,alpha,3,141.83190689819997
3823,GenZ_525_17a,alpha,35,136.54408776938882
3824,GenZ_525_17a,beta,0,139.01013723299988
3825,GenZ_525_17a,beta,2,140.11156068379856
3826,GenZ_525_17a,beta,3,138.13990179590505
3827,GenZ_525_17a,beta,35,141.2156032243071
3828,GenZ_525_17a,gamma,0,138.36906309638997
3829,GenZ_525_17a,gamma,2,140.14342984964378
3830,GenZ_525_17a,gamma,3,135.3780502895461
3831,GenZ_525_17a,gamma,35,147.62748620611842
3832,GenZ_525_17a,gamma2,0,138.5083711741513
3833,GenZ_525_17a,gamma2,2,143.13701151815928
3834,GenZ_525_17a,gamma2,3,140.05126347176616
3835,GenZ_525_17a,gamma2,35,141.41892775293405
3836,GenZ_526_17a,DC,0,145.31726030003898
3837,GenZ_526_17a,DC,2,141.02161548090965
3838,GenZ_526_17a,DC,3,142.14631339031396
3839,GenZ_526_17a,DC,35,138.83743340227994
3840,GenZ_526_17a,delta,0,139.1211930301893
3841,GenZ_526_17a,delta,2,135.18544507828273
3842,GenZ_526_17a,delta,3,137.26327646147905
3843,GenZ_526_17a,delta,35,142.61557899600302
3844,GenZ_526_17a,theta,0,135.90827598921965
3845,GenZ_526_17a,theta,2,148.0616841720716
3846,GenZ_526_17a,theta,3,136.57770512663237
3847,GenZ_526_17a,theta,35,137.54313994432664
3848,GenZ_526_17a,alpha,0,137.47305098561657
3849,GenZ_526_17a,alpha,2,143.28615783344134
3850,GenZ_526_17a,alpha,3,142.51339891396927
3851,GenZ_526_17a,alpha,35,139.7613356690328
3852,GenZ_526_17a,beta,0,139.73254124123397
3853,GenZ_526_17a,beta,2,145.0018928305937
3854,GenZ_526_17a,beta,3,137.5262180139024
3855,GenZ_526_17a,beta,35,140.7117633571967
3856,GenZ_526_17a,gamma,0,138.5183680656624
3857,GenZ_526_17a,gamma,2,145.4311615351457
3858,GenZ_526_17a,gamma,3,136.51197232553955
3859,GenZ_526_17a,gamma,35,143.6897634611452
3860,GenZ_526_17a,gamma2,0,137.17375767746594
3861,GenZ_526_17a,gamma2,2,137.72868269562326
3862,GenZ_526_17a,gamma2,3,141.769257584568
3863,GenZ_526_17a,gamma2,35,144.22723845666437
3864,GenZ_527_17a,DC,0,135.32779993585652
3865,GenZ_527_17a,DC,2,141.35685782284355
3866,GenZ_527_17a,DC,3,137.90483906952713
3867,GenZ_527_17a,DC,35,146.31304770295066
3868,GenZ_527_17a,delta,0,137.61714370647812
3869,GenZ_527_17a,delta,2,142.21144377746512
3870,GenZ_527_17a,delta,3,138.12565793302565
3871,GenZ_527_17a,delta,35,140.16765361373103
3872,GenZ_527_17a,theta,0,140.73455482455444
3873,GenZ_527_17a,theta,2,141.31519987251156
3874,GenZ_527_17a,theta,3,137.20032337211777
3875,GenZ_527_17a,theta,35,136.5699664372259
3876,GenZ_527_17a,alpha,0,138.7191765929404
3877,GenZ_527_17a,alpha,2,144.08026391592898
3878,GenZ_527_17a,alpha,3,137.92396043575536
3879,GenZ_527_17a,alpha,35,138.21300667401198
3880,GenZ_527_17a,beta,0,143.46950024162447
3881,GenZ_527_17a,beta,2,140.04912715779597
3882,GenZ_527_17a,beta,3,137.76345960372007
3883,GenZ_527_17a,beta,35,136.3388441483349
3884,GenZ_527_17a,gamma,0,141.94087112326417
3885,GenZ_527_17a,gamma,2,139.671491292412
3886,GenZ_527_17a,gamma,3,135.09096248353129
3887,GenZ_527_17a,gamma,35,135.18952922081633
3888,GenZ_527_17a,gamma2,0,146.85480288610182
3889,GenZ_527_17a,gamma2,2,136.27529944222655
3890,GenZ_527_17a,gamma2,3,145.50285166910584
3891,GenZ_527_17a,gamma2,35,136.60244831163993
3892,GenZ_528_17a,DC,0,136.6737233789231
3893,GenZ_528_17a,DC,2,144.68662671159186
3894,GenZ_528_17a,DC,3,138.1289549886653
3895,GenZ_528_17a,DC,35,139.38377232161116
3896,GenZ_528_17a,delta,0,135.60669147424062
3897,GenZ_528_17a,delta,2,135.75318241895422
3898,GenZ_528_17a,delta,3,138.10076038198562
3899,GenZ_528_17a,delta,35,136.91167291229945
3900,GenZ_528_17a,theta,0,138.3449120828353
3901,GenZ_528_17a,theta,2,139.0003233519855
3902,GenZ_528_17a,theta,3,146.05299328118954
3903,GenZ_528_17a,theta,35,140.90015728036423
3904,GenZ_528_17a,alpha,0,140.3197256013622
3905,GenZ_528_17a,alpha,2,138.9330944457475
3906,GenZ_528_17a,alpha,3,143.817337585425
3907,GenZ_528_17a,alpha,35,142.25144830203843
3908,GenZ_528_17a,beta,0,138.65789752940077
3909,GenZ_528_17a,beta,2,149.43997105142324
3910,GenZ_528_17a,beta,3,141.65684445381845
3911,GenZ_528_17a,beta,35,142.33403926078265
3912,GenZ_528_17a,gamma,0,136.4149024879184
3913,GenZ_528_17a,gamma,2,143.74544215844625
3914,GenZ_528_17a,gamma,3,140.01133723701648
3915,GenZ_528_17a,gamma,35,141.89913016543522
3916,GenZ_528_17a,gamma2,0,137.96433443463485
3917,GenZ_528_17a,gamma2,2,138.70543494254835
3918,GenZ_528_17a,gamma2,3,139.23806275234202
3919,GenZ_528_17a,gamma2,35,140.1311289324223
3920,GenZ_529_17a,DC,0,135.89105355067255
3921,GenZ_529_17a,DC,2,142.39364927587002
3922,GenZ_529_17a,DC,3,136.895614354533
3923,GenZ_529_17a,DC,35,143.02845652352693
3924,GenZ_529_17a,delta,0,143.06723589778395
3925,GenZ_529_17a,delta,2,138.89292939642246
3926,GenZ_529_17a,delta,3,144.18599215825068
3927,GenZ_529_17a,delta,35,137.29930624191593
3928,GenZ_529_17a,theta,0,135.8498408661296
3929,GenZ_529_17a,theta,2,142.4224133598971
3930,GenZ_529_17a,theta,3,139.56337718645335
3931,GenZ_529_17a,theta,35,142.7144794705654
3932,GenZ_529_17a,alpha,0,141.14512866028915
3933,GenZ_529_17a,alpha,2,145.79940747891223
3934,GenZ_529_17a,alpha,3,135.91897780960923
3935,GenZ_529_17a,alpha,35,145.72464850399172
3936,GenZ_529_17a,beta,0,141.06430843781723
3937,GenZ_529_17a,beta,2,140.7258176067553
3938,GenZ_529_17a,beta,3,137.65121197414112
3939,GenZ_529_17a,beta,35,143.52473060232325
3940,GenZ_529_17a,gamma,0,135.15395071480123
3941,GenZ_529_17a,gamma,2,141.19901918025647
3942,GenZ_529_17a,gamma,3,136.25447729985518
3943,GenZ_529_17a,gamma,35,136.08672159428315
3944,GenZ_529_17a,gamma2,0,142.2595059496031
3945,GenZ_529_17a,gamma2,2,142.60215256541196
3946,GenZ_529_17a,gamma2,3,146.79495019455808
3947,GenZ_529_17a,gamma2,35,137.39842592689135
3948,GenZ_530_17a,DC,0,138.8104453223443
3949,GenZ_530_17a,DC,2,138.57128399594063
3950,GenZ_530_17a,DC,3,150.5922467865044
3951,GenZ_530_17a,DC,35,139.4386853573496
3952,GenZ_530_17a,delta,0,137.67175428583064
3953,GenZ_530_17a,delta,2,135.9054106032446
3954,GenZ_530_17a,delta,3,143.98516747492235
3955,GenZ_530_17a,delta,35,140.01115620578844
3956,GenZ_530_17a,theta,0,143.76589375291465
3957,GenZ_530_17a,theta,2,136.20270833757075
3958,GenZ_530_17a,theta,3,144.30456867641203
3959,GenZ_530_17a,theta,35,141.51556693093653
3960,GenZ_530_17a,alpha,0,143.88544310541602
3961,GenZ_530_17a,alpha,2,136.05276634335885
3962,GenZ_530_17a,alpha,3,142.01864705473756
3963,GenZ_530_17a,alpha,35,136.05483624797003
3964,GenZ_530_17a,beta,0,136.47773519928168
3965,GenZ_530_17a,beta,2,140.1056231715567
3966,GenZ_530_17a,beta,3,140.13445249088508
3967,GenZ_530_17a,beta,35,136.95694885287247
3968,GenZ_530_17a,gamma,0,140.38516434559617
3969,GenZ_530_17a,gamma,2,137.38956218885633
3970,GenZ_530_17a,gamma,3,135.35497281956268
3971,GenZ_530_17a,gamma,35,145.01264753137704
3972,GenZ_530_17a,gamma2,0,137.46556807218184
3973,GenZ_530_17a,gamma2,2,139.6051897669907
3974,GenZ_530_17a,gamma2,3,139.18582185042686
3975,GenZ_530_17a,gamma2,35,138.26835780939368
3976,GenZ_531_17a,DC,0,139.99815855675286
3977,GenZ_531_17a,DC,2,137.4282964227369
3978,GenZ_531_17a,DC,3,134.2117871289125
3979,GenZ_531_17a,DC,35,142.23950875833538
3980,GenZ_531_17a,delta,0,142.96975189012542
3981,GenZ_531_17a,delta,2,144.99491879905793
3982,GenZ_531_17a,delta,3,144.82255815362396
3983,GenZ_531_17a,delta,35,140.40290633270732
3984,GenZ_531_17a,theta,0,141.56276453119548
3985,GenZ_531_17a,theta,2,149.36279548928906
3986,GenZ_531_17a,theta,3,134.92548801762118
3987,GenZ_531_17a,theta,35,141.87634933112727
3988,GenZ_531_17a,alpha,0,138.08405297338805
3989,GenZ_531_17a,alpha,2,146.60104099210187
3990,GenZ_531_17a,alpha,3,138.33311619445058
3991,GenZ_531_17a,alpha,35,139.94189961303255
3992,GenZ_531_17a,beta,0,137.9458407949217
3993,GenZ_531_17a,beta,2,143.0013330079659
3994,GenZ_531_17a,beta,3,137.75901329393517
3995,GenZ_531_17a,beta,35,144.98352943797278
3996,GenZ_531_17a,gamma,0,145.34553252557527
3997,GenZ_531_17a,gamma,2,143.55758781612528
3998,GenZ_531_17a,gamma,3,140.98869034781873
3999,GenZ_531_17a,gamma,35,143.59755552895078
4000,GenZ_531_17a,gamma2,0,148.0370937075979
4001,GenZ_531_17a,gamma2,2,145.98142249940528
4002,GenZ_531_17a,gamma2,3,143.32695113533225
4003,GenZ_531_17a,gamma2,35,142.05673752845527
4004,GenZ_532_17a,DC,0,141.75186086678613
4005,GenZ_532_17a,DC,2,146.3490047966577
4006,GenZ_532_17a,DC,3,141.03185886678997
4007,GenZ_532_17a,DC,35,133.46814298575896
4008,GenZ_532_17a,delta,0,140.0250007022429
4009,GenZ_532_17a,delta,2,141.61345185366284
4010,GenZ_532_17a,delta,3,135.61050527536406
4011,GenZ_532_17a,delta,35,140.19989441206175
4012,GenZ_532_17a,theta,0,145.1535622618415
4013,GenZ_532_17a,theta,2,135.72090610815576
4014,GenZ_532_17a,theta,3,142.81794469677163
4015,GenZ_532_17a,theta,35,139.08733932813124
4016,GenZ_532_17a,alpha,0,136.85636621235847
4017,GenZ_532_17a,alpha,2,144.29720415391722
4018,GenZ_532_17a,alpha,3,143.10246252944785
4019,GenZ_532_17a,alpha,35,134.60573107032678
4020,GenZ_532_17a,beta,0,134.3030606653558
4021,GenZ_532_17a,beta,2,138.13333712875456
4022,GenZ_532_17a,beta,3,133.51258105298862
4023,GenZ_532_17a,beta,35,136.305891008422
4024,GenZ_532_17a,gamma,0,144.25780650378462
4025,GenZ_532_17a,gamma,2,140.03675123107462
4026,GenZ_532_17a,gamma,3,144.1936136922577
4027,GenZ_532_17a,gamma,35,143.2231775728617
4028,GenZ_532_17a,gamma2,0,137.76081158767303
4029,GenZ_532_17a,gamma2,2,141.30261540186922
4030,GenZ_532_17a,gamma2,3,147.16217833230823
4031,GenZ_532_17a,gamma2,35,136.55285074043985
